#This file contains the following real data for IceCube-79 WH data sample:
# 0. The version of the event-level IceCube likelihood that this file is to be used with
# 1. Exposure: total live time (seconds)
# 2. Events: individual event information
#    Nchan values are corrected for the higher photocathode density within DeepCore 
#
#The event section has the following column content:
#[En]         event number
#[E]          Nchan of event
#[cos(phi)]   reconstructed cosine (angle of incoming neutrino relative to Sun)
#[phi uncert] paraboloid sigma in degrees(preliminary so far)
#
###--Likelihood--
[cos(phi)]  0.995483
[phi uncert]  1.64576
###
[En]  63
[E]  10
[cos(phi)]  0.985625
[phi uncert]  3.7726
###
[En]  64
[E]  26
[cos(phi)]  0.990945
[phi uncert]  0.720342
###
[En]  65
[E]  20.861
[cos(phi)]  0.999985
[phi uncert]  8.67863
###
[En]  66
[E]  27
[cos(phi)]  0.998976
[phi uncert]  0.490759
###
[En]  67
[E]  31.359
[cos(phi)]  0.984995
[phi uncert]  0.322541
###
[En]  68
[E]  35.489
[cos(phi)]  0.992701
[phi uncert]  0.351271
###
[En]  69
[E]  40
[cos(phi)]  0.991385
[phi uncert]  0.483224
###
[En]  70
[E]  23.574
[cos(phi)]  0.998247
[phi uncert]  1.94892
###
[En]  71
[E]  23.888
[cos(phi)]  0.988493
[phi uncert]  0.869047
###
[En]  72
[E]  21
[cos(phi)]  0.994033
[phi uncert]  0.706503
###
[En]  73
[E]  22
[cos(phi)]  0.985533
[phi uncert]  0.914563
###
[En]  74
[E]  16
[cos(phi)]  0.998679
[phi uncert]  2.60962
###
[En]  75
[E]  26.009
[cos(phi)]  0.99911
[phi uncert]  0.667941
###
[En]  76
[E]  16
[cos(phi)]  0.996559
[phi uncert]  4.88869
###
[En]  77
[E]  37.323
[cos(phi)]  0.988188
[phi uncert]  0.712302
###
[En]  78
[E]  22.157
[cos(phi)]  0.990643
[phi uncert]  0.411503
###
[En]  79
[E]  20
[cos(phi)]  0.995137
[phi uncert]  0.695346
###
[En]  80
[E]  19.435
[cos(phi)]  0.998929
[phi uncert]  1.65164
###
[En]  81
[E]  19
[cos(phi)]  0.995422
[phi uncert]  0.906485
###
[En]  82
[E]  25.619
[cos(phi)]  0.999087
[phi uncert]  0.335423
###
[En]  83
[E]  11
[cos(phi)]  0.985513
[phi uncert]  0.857578
###
[En]  84
[E]  11
[cos(phi)]  0.993683
[phi uncert]  4.26473
###
[En]  85
[E]  33.574
[cos(phi)]  0.985371
[phi uncert]  0.302834
###
[En]  86
[E]  20.861
[cos(phi)]  0.987392
[phi uncert]  1.17766
###
[En]  87
[E]  26
[cos(phi)]  0.996326
[phi uncert]  2.91463
###
[En]  88
[E]  14
[cos(phi)]  0.997179
[phi uncert]  1.66538
###
[En]  89
[E]  16
[cos(phi)]  0.998936
[phi uncert]  0.812781
###
[En]  90
[E]  45.287
[cos(phi)]  0.989284
[phi uncert]  0.353495
###
[En]  91
[E]  23
[cos(phi)]  0.995159
[phi uncert]  2.15146
###
[En]  92
[E]  22
[cos(phi)]  0.992775
[phi uncert]  0.451024
###
[En]  93
[E]  35
[cos(phi)]  0.988993
[phi uncert]  1.07304
###
[En]  94
[E]  12
[cos(phi)]  0.994422
[phi uncert]  4.99911
###
[En]  95
[E]  22
[cos(phi)]  0.991611
[phi uncert]  3.40152
###
[En]  96
[E]  19
[cos(phi)]  0.990611
[phi uncert]  2.18303
###
[En]  97
[E]  18
[cos(phi)]  0.985681
[phi uncert]  1.61215
###
[En]  98
[E]  16
[cos(phi)]  0.991186
[phi uncert]  0.839872
###
[En]  99
[E]  28.148
[cos(phi)]  0.989029
[phi uncert]  0.336429
###
[En]  100
[E]  10
[cos(phi)]  0.994385
[phi uncert]  1.05091
###
[En]  101
[E]  17
[cos(phi)]  0.995043
[phi uncert]  0.941758
###
[En]  102
[E]  12.287
[cos(phi)]  0.994264
[phi uncert]  0.928608
###
[En]  103
[E]  22
[cos(phi)]  0.995034
[phi uncert]  1.94251
###
[En]  104
[E]  22
[cos(phi)]  0.993978
[phi uncert]  4.21248
###
[En]  105
[E]  15.287
[cos(phi)]  0.994886
[phi uncert]  1.35742
###
[En]  106
[E]  14
[cos(phi)]  0.994528
[phi uncert]  2.39115
###
[En]  107
[E]  32
[cos(phi)]  0.999098
[phi uncert]  1.07628
###
[En]  108
[E]  11.305
[cos(phi)]  0.985054
[phi uncert]  1.0035
###
[En]  109
[E]  26
[cos(phi)]  0.994521
[phi uncert]  0.631538
###
[En]  110
[E]  12
[cos(phi)]  0.98581
[phi uncert]  2.32945
###
[En]  111
[E]  14.287
[cos(phi)]  0.998916
[phi uncert]  0.815894
###
[En]  112
[E]  16
[cos(phi)]  0.994293
[phi uncert]  1.5994
###
[En]  113
[E]  36.22
[cos(phi)]  0.988119
[phi uncert]  0.333527
###
[En]  114
[E]  15.009
[cos(phi)]  0.999818
[phi uncert]  1.03107
###
[En]  115
[E]  22
[cos(phi)]  0.989204
[phi uncert]  0.848199
###
[En]  116
[E]  10
[cos(phi)]  0.985369
[phi uncert]  3.89923
###
[En]  117
[E]  18
[cos(phi)]  0.998159
[phi uncert]  0.48201
###
[En]  118
[E]  14
[cos(phi)]  0.993186
[phi uncert]  0.801524
###
[En]  119
[E]  48.157
[cos(phi)]  0.998973
[phi uncert]  0.283392
###
[En]  120
[E]  26
[cos(phi)]  0.986115
[phi uncert]  0.295624
###
[En]  121
[E]  16
[cos(phi)]  0.996302
[phi uncert]  0.548494
###
[En]  122
[E]  43.193
[cos(phi)]  0.991567
[phi uncert]  0.41964
###
[En]  123
[E]  16.305
[cos(phi)]  0.995594
[phi uncert]  0.370232
###
[En]  124
[E]  22
[cos(phi)]  0.985078
[phi uncert]  0.573616
###
[En]  125
[E]  13
[cos(phi)]  0.986103
[phi uncert]  1.13583
###
[En]  126
[E]  13
[cos(phi)]  0.990797
[phi uncert]  0.829205
###
[En]  127
[E]  17
[cos(phi)]  0.988756
[phi uncert]  1.82561
###
[En]  128
[E]  30.148
[cos(phi)]  0.999673
[phi uncert]  2.53561
###
[En]  129
[E]  31.072
[cos(phi)]  0.996942
[phi uncert]  0.417044
###
[En]  130
[E]  11
[cos(phi)]  0.990071
[phi uncert]  0.1
###
[En]  131
[E]  18
[cos(phi)]  0.985406
[phi uncert]  0.573322
###
[En]  132
[E]  9.287
[cos(phi)]  0.991446
[phi uncert]  1.26149
###
[En]  133
[E]  15
[cos(phi)]  0.99153
[phi uncert]  2.30718
###
[En]  134
[E]  16
[cos(phi)]  0.999865
[phi uncert]  1.12112
###
[En]  135
[E]  10
[cos(phi)]  0.99695
[phi uncert]  2.38442
###
[En]  136
[E]  10
[cos(phi)]  0.999884
[phi uncert]  2.04701
###
[En]  137
[E]  16.462
[cos(phi)]  0.996381
[phi uncert]  1.09845
###
[En]  138
[E]  28
[cos(phi)]  0.986688
[phi uncert]  0.702504
###
[En]  139
[E]  25
[cos(phi)]  0.997329
[phi uncert]  2.01571
###
[En]  140
[E]  14
[cos(phi)]  0.989969
[phi uncert]  1.72145
###
[En]  141
[E]  33.758
[cos(phi)]  0.991242
[phi uncert]  0.606856
###
[En]  142
[E]  24
[cos(phi)]  0.999193
[phi uncert]  0.596185
###
[En]  143
[E]  17
[cos(phi)]  0.993503
[phi uncert]  0.403689
###
[En]  144
[E]  22.305
[cos(phi)]  0.98677
[phi uncert]  1.20373
###
[En]  145
[E]  13.009
[cos(phi)]  0.992614
[phi uncert]  1.03548
###
[En]  146
[E]  11
[cos(phi)]  0.988485
[phi uncert]  3.6066
###
[En]  147
[E]  16.592
[cos(phi)]  0.985177
[phi uncert]  1.0601
###
[En]  148
[E]  10
[cos(phi)]  0.999252
[phi uncert]  2.45474
###
[En]  149
[E]  23.574
[cos(phi)]  0.991414
[phi uncert]  2.0893
###
[En]  150
[E]  39.888
[cos(phi)]  0.985219
[phi uncert]  4.05229
###
[En]  151
[E]  26.175
[cos(phi)]  0.996907
[phi uncert]  0.727345
###
[En]  152
[E]  22
[cos(phi)]  0.999984
[phi uncert]  0.569283
###
[En]  153
[E]  13
[cos(phi)]  0.989659
[phi uncert]  1.31557
###
[En]  154
[E]  20
[cos(phi)]  0.986713
[phi uncert]  1.6753
###
[En]  155
[E]  19.749
[cos(phi)]  0.988962
[phi uncert]  0.872559
###
[En]  156
[E]  24
[cos(phi)]  0.988058
[phi uncert]  1.59146
###
[En]  157
[E]  28.897
[cos(phi)]  0.989664
[phi uncert]  0.540813
###
[En]  158
[E]  10
[cos(phi)]  0.98525
[phi uncert]  3.02431
###
[En]  159
[E]  20
[cos(phi)]  0.995424
[phi uncert]  1.75478
###
[En]  160
[E]  11
[cos(phi)]  0.998961
[phi uncert]  1.17202
###
[En]  161
[E]  20
[cos(phi)]  0.988524
[phi uncert]  0.384593
###
[En]  162
[E]  12
[cos(phi)]  0.997106
[phi uncert]  0.935781
###
[En]  163
[E]  22
[cos(phi)]  0.993292
[phi uncert]  1.13783
###
[En]  164
[E]  28.776
[cos(phi)]  0.991827
[phi uncert]  0.539952
###
[En]  165
[E]  27.009
[cos(phi)]  0.990309
[phi uncert]  0.508325
###
[En]  166
[E]  19
[cos(phi)]  0.987892
[phi uncert]  1.22346
###
[En]  167
[E]  25
[cos(phi)]  0.994937
[phi uncert]  0.507957
###
[En]  168
[E]  46.48
[cos(phi)]  0.99028
[phi uncert]  0.722017
###
[En]  169
[E]  15
[cos(phi)]  0.991442
[phi uncert]  1.54286
###
[En]  170
[E]  22
[cos(phi)]  0.998529
[phi uncert]  1.52812
###
[En]  171
[E]  19.287
[cos(phi)]  0.987349
[phi uncert]  1.30634
###
[En]  172
[E]  18
[cos(phi)]  0.994897
[phi uncert]  0.740281
###
[En]  173
[E]  11
[cos(phi)]  0.999721
[phi uncert]  1.34536
###
[En]  174
[E]  13
[cos(phi)]  0.996606
[phi uncert]  3.82336
###
[En]  175
[E]  12
[cos(phi)]  0.989357
[phi uncert]  1.72434
###
[En]  176
[E]  40.009
[cos(phi)]  0.988615
[phi uncert]  0.337005
###
[En]  177
[E]  14
[cos(phi)]  0.997937
[phi uncert]  1.28989
###
[En]  178
[E]  9
[cos(phi)]  0.987404
[phi uncert]  30.5625
###
[En]  179
[E]  29.287
[cos(phi)]  0.985367
[phi uncert]  0.368323
###
[En]  180
[E]  21.861
[cos(phi)]  0.995974
[phi uncert]  0.455034
###
[En]  181
[E]  27.731
[cos(phi)]  0.987708
[phi uncert]  0.859497
###
[En]  182
[E]  18
[cos(phi)]  0.994846
[phi uncert]  1.41298
###
[En]  183
[E]  9.583
[cos(phi)]  0.99692
[phi uncert]  4.73859
###
[En]  184
[E]  10.861
[cos(phi)]  0.996499
[phi uncert]  4.12186
###
[En]  185
[E]  20
[cos(phi)]  0.994157
[phi uncert]  1.12031
###
[En]  186
[E]  14.287
[cos(phi)]  0.996091
[phi uncert]  2.45682
###
[En]  187
[E]  30
[cos(phi)]  0.993703
[phi uncert]  1.33482
###
[En]  188
[E]  50.601
[cos(phi)]  0.996599
[phi uncert]  0.351062
###
[En]  189
[E]  12
[cos(phi)]  0.991437
[phi uncert]  2.66579
###
[En]  190
[E]  15
[cos(phi)]  0.991894
[phi uncert]  1.76385
###
[En]  191
[E]  26
[cos(phi)]  0.996018
[phi uncert]  1.15554
###
[En]  192
[E]  36.915
[cos(phi)]  0.985555
[phi uncert]  0.545689
###
[En]  193
[E]  21
[cos(phi)]  0.999346
[phi uncert]  1.08977
###
[En]  194
[E]  18
[cos(phi)]  0.995003
[phi uncert]  1.28468
###
[En]  195
[E]  28
[cos(phi)]  0.994961
[phi uncert]  0.504565
###
[En]  196
[E]  38
[cos(phi)]  0.988517
[phi uncert]  0.52381
###
[En]  197
[E]  15
[cos(phi)]  0.996278
[phi uncert]  0.1
###
[En]  198
[E]  45.453
[cos(phi)]  0.990567
[phi uncert]  0.528865
###
[En]  199
[E]  23.767
[cos(phi)]  0.995635
[phi uncert]  0.387865
###
[En]  200
[E]  10
[cos(phi)]  0.98599
[phi uncert]  1.70186
###
[En]  201
[E]  25
[cos(phi)]  0.994469
[phi uncert]  1.27624
###
[En]  202
[E]  35
[cos(phi)]  0.986122
[phi uncert]  0.361174
###
[En]  203
[E]  17.453
[cos(phi)]  0.985477
[phi uncert]  0.980036
###
[En]  204
[E]  16
[cos(phi)]  0.99197
[phi uncert]  0.1
###
[En]  205
[E]  55.341
[cos(phi)]  0.996801
[phi uncert]  0.541292
###
[En]  206
[E]  24
[cos(phi)]  0.997158
[phi uncert]  0.38781
###
[En]  207
[E]  11
[cos(phi)]  0.990555
[phi uncert]  5.33751
###
[En]  208
[E]  18
[cos(phi)]  0.990911
[phi uncert]  0.643478
###
[En]  209
[E]  75.691
[cos(phi)]  0.994384
[phi uncert]  0.321255
###
[En]  210
[E]  43
[cos(phi)]  0.995172
[phi uncert]  0.319359
###
[En]  211
[E]  14
[cos(phi)]  0.998844
[phi uncert]  1.07232
###
[En]  212
[E]  18
[cos(phi)]  0.996516
[phi uncert]  0.628096
###
[En]  213
[E]  11
[cos(phi)]  0.999604
[phi uncert]  0.1
###
[En]  214
[E]  21.287
[cos(phi)]  0.998946
[phi uncert]  1.13348
###
[En]  215
[E]  24.287
[cos(phi)]  0.984808
[phi uncert]  0.464495
###
[En]  216
[E]  13.027
[cos(phi)]  0.990033
[phi uncert]  1.71761
###
[En]  217
[E]  55
[cos(phi)]  0.999725
[phi uncert]  0.489333
###
[En]  218
[E]  35.081
[cos(phi)]  0.994175
[phi uncert]  0.413998
###
[En]  219
[E]  17
[cos(phi)]  0.997871
[phi uncert]  3.73423
###
[En]  220
[E]  20
[cos(phi)]  0.989719
[phi uncert]  0.479795
###
[En]  221
[E]  17
[cos(phi)]  0.988205
[phi uncert]  0.67829
###
[En]  222
[E]  20.287
[cos(phi)]  0.989231
[phi uncert]  2.6023
###
[En]  223
[E]  33
[cos(phi)]  0.987115
[phi uncert]  0.949064
###
[En]  224
[E]  15
[cos(phi)]  0.993819
[phi uncert]  0.599571
###
[En]  225
[E]  31.166
[cos(phi)]  0.996929
[phi uncert]  0.435219
###
[En]  226
[E]  28.287
[cos(phi)]  0.997415
[phi uncert]  0.967297
###
[En]  227
[E]  36.758
[cos(phi)]  0.987484
[phi uncert]  0.307084
###
[En]  228
[E]  20
[cos(phi)]  0.996551
[phi uncert]  1.27228
###
[En]  229
[E]  11
[cos(phi)]  0.988795
[phi uncert]  3.35537
###
[En]  230
[E]  17
[cos(phi)]  0.986594
[phi uncert]  0.873178
###
[En]  231
[E]  16.574
[cos(phi)]  0.991265
[phi uncert]  0.1
###
[En]  232
[E]  14.574
[cos(phi)]  0.998612
[phi uncert]  1.98629
###
[En]  233
[E]  19
[cos(phi)]  0.989348
[phi uncert]  0.481483
###
[En]  234
[E]  17
[cos(phi)]  0.986774
[phi uncert]  3.15348
###
[En]  235
[E]  11
[cos(phi)]  0.996307
[phi uncert]  1.14435
###
[En]  236
[E]  23
[cos(phi)]  0.990133
[phi uncert]  0.530855
###
[En]  237
[E]  30
[cos(phi)]  0.986515
[phi uncert]  0.522206
###
[En]  238
[E]  21
[cos(phi)]  0.9861
[phi uncert]  0.600716
###
[En]  239
[E]  21
[cos(phi)]  0.992979
[phi uncert]  1.09655
###
[En]  240
[E]  31.287
[cos(phi)]  0.991291
[phi uncert]  1.04846
###
[En]  241
[E]  47
[cos(phi)]  0.986517
[phi uncert]  0.382893
###
[En]  242
[E]  15
[cos(phi)]  0.986316
[phi uncert]  4.1827
###
[En]  243
[E]  13
[cos(phi)]  0.996492
[phi uncert]  3.52578
###
[En]  244
[E]  22.314
[cos(phi)]  0.996545
[phi uncert]  0.481289
###
[En]  245
[E]  32
[cos(phi)]  0.999082
[phi uncert]  0.373952
###
[En]  246
[E]  30.027
[cos(phi)]  0.99805
[phi uncert]  0.323114
###
[En]  247
[E]  14.731
[cos(phi)]  0.994453
[phi uncert]  2.33676
###
[En]  248
[E]  32.287
[cos(phi)]  0.997746
[phi uncert]  0.574842
###
[En]  249
[E]  31.332
[cos(phi)]  0.988839
[phi uncert]  0.951999
###
[En]  250
[E]  32.157
[cos(phi)]  0.989376
[phi uncert]  0.370509
###
[En]  251
[E]  34.776
[cos(phi)]  0.996198
[phi uncert]  0.308373
###
[En]  252
[E]  20
[cos(phi)]  0.990671
[phi uncert]  1.55198
###
[En]  253
[E]  27.722
[cos(phi)]  0.98702
[phi uncert]  0.345065
###
[En]  254
[E]  22.018
[cos(phi)]  0.994855
[phi uncert]  0.781602
###
[En]  255
[E]  25.861
[cos(phi)]  0.988317
[phi uncert]  1.75434
###
[En]  256
[E]  12
[cos(phi)]  0.998804
[phi uncert]  2.41421
###
[En]  257
[E]  10
[cos(phi)]  0.987744
[phi uncert]  1.70569
###
[En]  258
[E]  12
[cos(phi)]  0.990089
[phi uncert]  1.17087
###
[En]  259
[E]  12.444
[cos(phi)]  0.988456
[phi uncert]  0.518058
###
[En]  260
[E]  44.018
[cos(phi)]  0.988856
[phi uncert]  0.304921
###
[En]  261
[E]  16
[cos(phi)]  0.986066
[phi uncert]  0.544764
###
[En]  262
[E]  25
[cos(phi)]  0.987923
[phi uncert]  0.937961
###
[En]  263
[E]  15
[cos(phi)]  0.985827
[phi uncert]  1.82457
###
[En]  264
[E]  30.592
[cos(phi)]  0.991312
[phi uncert]  0.731159
###
[En]  265
[E]  14
[cos(phi)]  0.993632
[phi uncert]  1.90652
###
[En]  266
[E]  26
[cos(phi)]  0.991266
[phi uncert]  0.69265
###
[En]  267
[E]  20.009
[cos(phi)]  0.986021
[phi uncert]  0.462789
###
[En]  268
[E]  23.332
[cos(phi)]  0.986962
[phi uncert]  0.688831
###
[En]  269
[E]  22
[cos(phi)]  0.98685
[phi uncert]  0.921151
###
[En]  270
[E]  12
[cos(phi)]  0.998627
[phi uncert]  0.1
###
[En]  271
[E]  40.287
[cos(phi)]  0.987644
[phi uncert]  0.44397
###
[En]  272
[E]  28
[cos(phi)]  0.996151
[phi uncert]  1.84317
###
[En]  273
[E]  19
[cos(phi)]  0.984928
[phi uncert]  1.55816
###
[En]  274
[E]  32.35
[cos(phi)]  0.998641
[phi uncert]  0.650919
###
[En]  275
[E]  12
[cos(phi)]  0.989047
[phi uncert]  3.48626
###
[En]  276
[E]  24.574
