#This file contains the following real data for IceCube-22:
# 0. The version of the event-level IceCube likelihood that this file is to be used with
# 1. Exposure: total live time (seconds)
# 2. Events: individual event information
#
#The event section has the following column content:
#[En]         event number
#[E]          Nchan of event
#[cos(phi)]   reconstructed cosine (angle of incoming neutrino relative to Sun)
#[phi uncert] paraboloid sigma in degrees
#
###--Likelihood--
[cos(phi)]  0.989817
[phi uncert]  4.13341
###
[En]  107
[E]  11
[cos(phi)]  0.993317
[phi uncert]  5.54342
###
[En]  108
[E]  10
[cos(phi)]  0.991609
[phi uncert]  3.69102
###
[En]  109
[E]  13
[cos(phi)]  0.992768
[phi uncert]  3.35982
###
[En]  110
[E]  12
[cos(phi)]  0.989087
[phi uncert]  3.15449
###
[En]  111
[E]  11
[cos(phi)]  0.999947
[phi uncert]  4.09313
###
[En]  112
[E]  17
[cos(phi)]  0.996194
[phi uncert]  2.98003
###
[En]  113
[E]  12
[cos(phi)]  0.994421
[phi uncert]  4.93701
###
[En]  114
[E]  11
[cos(phi)]  0.988833
[phi uncert]  3.24849
###
[En]  115
[E]  13
[cos(phi)]  0.992575
[phi uncert]  3.67123
###
[En]  116
[E]  11
[cos(phi)]  0.988383
[phi uncert]  5.92654
###
[En]  117
[E]  20
[cos(phi)]  0.986064
[phi uncert]  2.34295
###
[En]  118
[E]  12
[cos(phi)]  0.997045
[phi uncert]  3.36033
###
[En]  119
[E]  10
[cos(phi)]  0.991076
[phi uncert]  6.74206
###
[En]  120
[E]  12
[cos(phi)]  0.992023
[phi uncert]  4.07258
###
[En]  121
[E]  14
[cos(phi)]  0.993387
[phi uncert]  3.94374
###
[En]  122
[E]  12
[cos(phi)]  0.999905
[phi uncert]  2.73772
###
[En]  123
[E]  13
[cos(phi)]  0.989969
[phi uncert]  4.12882
###
[En]  124
[E]  10
[cos(phi)]  0.985205
[phi uncert]  5.21402
###
[En]  125
[E]  12
[cos(phi)]  0.991413
[phi uncert]  2.8597
###
[En]  126
[E]  13
[cos(phi)]  0.996426
[phi uncert]  2.68018
###
[En]  127
[E]  17
[cos(phi)]  0.99043
[phi uncert]  3.39185
###
[En]  128
[E]  13
[cos(phi)]  0.995952
[phi uncert]  4.7713
###
[En]  129
[E]  20
[cos(phi)]  0.997764
[phi uncert]  2.70049
###
[En]  130
[E]  18
[cos(phi)]  0.997351
[phi uncert]  2.31747
###
[En]  131
[E]  10
[cos(phi)]  0.999309
[phi uncert]  2.93839
###
[En]  132
[E]  10
[cos(phi)]  0.992767
[phi uncert]  4.56468
###
[En]  133
[E]  10
[cos(phi)]  0.999004
[phi uncert]  3.23329
###
[En]  134
[E]  14
[cos(phi)]  0.992881
[phi uncert]  3.58481
###
[En]  135
[E]  11
[cos(phi)]  0.985704
[phi uncert]  3.31396
###
[En]  136
[E]  10
[cos(phi)]  0.992391
[phi uncert]  4.1173
###
[En]  137
[E]  10
[cos(phi)]  0.986229
[phi uncert]  4.48959
###
[En]  138
[E]  12
[cos(phi)]  0.986598
[phi uncert]  4.87327
###
[En]  139
[E]  21
[cos(phi)]  0.993935
[phi uncert]  2.24487
###
[En]  140
[E]  14
[cos(phi)]  0.991074
[phi uncert]  4.17192
###
[En]  141
[E]  17
[cos(phi)]  0.993843
[phi uncert]  2.95563
###
[En]  142
[E]  15
[cos(phi)]  0.999903
[phi uncert]  2.84157
###
[En]  143
[E]  13
[cos(phi)]  0.988504
[phi uncert]  3.37164
###
[En]  144
[E]  13
[cos(phi)]  0.989344
[phi uncert]  5.58281
###
[En]  145
[E]  10
[cos(phi)]  0.986546
[phi uncert]  4.16476
###
[En]  146
[E]  15
[cos(phi)]  0.987737
[phi uncert]  2.47593
###
[En]  147
[E]  13
[cos(phi)]  0.991543
[phi uncert]  5.73297
###
[En]  148
[E]  10
[cos(phi)]  0.989028
[phi uncert]  2.67632
###
[En]  149
[E]  10
[cos(phi)]  0.99827
[phi uncert]  8.88569
###
[En]  150
[E]  20
[cos(phi)]  0.992306
[phi uncert]  2.87793
###
[En]  151
[E]  21
[cos(phi)]  0.990371
[phi uncert]  2.58715
###
[En]  152
[E]  14
[cos(phi)]  0.995599
[phi uncert]  7.35329
###
[En]  153
[E]  10
[cos(phi)]  0.992071
[phi uncert]  5.05416
###
[En]  154
[E]  25
[cos(phi)]  0.994634
[phi uncert]  2.14835
###
[En]  155
[E]  14
[cos(phi)]  0.988395
[phi uncert]  3.31565
###
[En]  156
[E]  12
[cos(phi)]  0.987858
[phi uncert]  4.01609
###
[En]  157
[E]  13
[cos(phi)]  0.985366
[phi uncert]  7.03841
###
[En]  158
[E]  16
[cos(phi)]  0.992405
[phi uncert]  3.81125
###
[En]  159
[E]  12
[cos(phi)]  0.991292
[phi uncert]  3.17576
###
[En]  160
[E]  15
[cos(phi)]  0.995789
[phi uncert]  4.1413
###
[En]  161
[E]  10
[cos(phi)]  0.986314
[phi uncert]  6.71513
###
[En]  162
[E]  13
[cos(phi)]  0.99185
[phi uncert]  3.77615
###
[En]  163
[E]  15
[cos(phi)]  0.997339
[phi uncert]  5.98772
###
[En]  164
[E]  14
[cos(phi)]  0.995409
[phi uncert]  3.21914
###
[En]  165
[E]  10
[cos(phi)]  0.991722
[phi uncert]  3.1909
###
[En]  166
[E]  12
[cos(phi)]  0.989138
[phi uncert]  3.73482
###
[En]  167
[E]  11
[cos(phi)]  0.993847
[phi uncert]  9.60433
###
[En]  168
[E]  15
[cos(phi)]  0.997847
[phi uncert]  4.65001
###
[En]  169
[E]  11
[cos(phi)]  0.988139
[phi uncert]  3.74692
###
[En]  170
[E]  11
[cos(phi)]  0.994566
[phi uncert]  3.39854
###
[En]  171
[E]  12
[cos(phi)]  0.996773
[phi uncert]  2.24006
###
[En]  172
[E]  13
[cos(phi)]  0.996375
[phi uncert]  2.68196
###
[En]  173
[E]  12
[cos(phi)]  0.989066
[phi uncert]  2.14025
###
[En]  174
[E]  18
[cos(phi)]  0.992971
[phi uncert]  5.08667
###
[En]  175
[E]  13
[cos(phi)]  0.988405
[phi uncert]  3.99458
###
[En]  176
[E]  12
[cos(phi)]  0.986151
[phi uncert]  5.45316
###
[En]  177
[E]  10
[cos(phi)]  0.986318
[phi uncert]  2.98336
###
[En]  178
[E]  23
[cos(phi)]  0.987354
[phi uncert]  2.16422
###
[En]  179
[E]  11
[cos(phi)]  0.985248
[phi uncert]  2.78334
###
[En]  180
[E]  11
[cos(phi)]  0.985059
[phi uncert]  6.33171
###
