#This file contains the following simulated data for IceCube-86:
# 0. The version of the event-level IceCube likelihood that this file is to be used with
# 1. Exposure: total live time (seconds)
# 2. Events: individual event information
#
#The event section has the following column content:
#[En]         event number
#[E]          dummy Nchan of event (do not use this file for spectral analysis)
#[cos(phi)]   reconstructed cosine (angle of incoming neutrino relative to Sun)
#[phi uncert] paraboloid sigma in degrees
#
###--Likelihood--
[En]  104
[E]  10
[cos(phi)]  0.964875
[phi uncert]  1.46844
###
[En]  105
[E]  10
[cos(phi)]  0.982368
[phi uncert]  4.92299
###
[En]  106
[E]  10
[cos(phi)]  0.991768
[phi uncert]  1.84644
###
[En]  107
[E]  10
[cos(phi)]  0.962955
[phi uncert]  3.15001
###
[En]  108
[E]  10
[cos(phi)]  0.978526
[phi uncert]  1.78812
###
[En]  109
[E]  10
[cos(phi)]  0.969899
[phi uncert]  2.55054
###
[En]  110
[E]  10
[cos(phi)]  0.990115
[phi uncert]  3.03281
###
[En]  111
[E]  10
[cos(phi)]  0.984493
[phi uncert]  1.6915
###
[En]  112
[E]  10
[cos(phi)]  0.989911
[phi uncert]  3.18653
###
[En]  113
[E]  10
[cos(phi)]  0.984557
[phi uncert]  3.95358
###
[En]  114
[E]  10
[cos(phi)]  0.986967
[phi uncert]  3.20275
###
[En]  115
[E]  10
[cos(phi)]  0.973377
[phi uncert]  10.346
###
[En]  116
[E]  10
[cos(phi)]  0.9864
[phi uncert]  2.34452
###
[En]  117
[E]  10
[cos(phi)]  0.981423
[phi uncert]  2.60618
###
[En]  118
[E]  10
[cos(phi)]  0.982941
[phi uncert]  1.46751
###
[En]  119
[E]  10
[cos(phi)]  0.981539
[phi uncert]  1.59415
###
[En]  120
[E]  10
[cos(phi)]  0.993017
[phi uncert]  6.38748
###
[En]  121
[E]  10
[cos(phi)]  0.982166
[phi uncert]  2.59375
###
[En]  122
[E]  10
[cos(phi)]  0.983065
[phi uncert]  3.02442
###
[En]  123
[E]  10
[cos(phi)]  0.997122
[phi uncert]  3.12836
###
[En]  124
[E]  10
[cos(phi)]  0.983093
[phi uncert]  1.63037
###
[En]  125
[E]  10
[cos(phi)]  0.95288
[phi uncert]  4.64683
###
[En]  126
[E]  10
[cos(phi)]  0.98588
[phi uncert]  5.29387
###
[En]  127
[E]  10
[cos(phi)]  0.980068
[phi uncert]  2.14424
###
[En]  128
[E]  10
[cos(phi)]  0.958298
[phi uncert]  1.6159
###
[En]  129
[E]  10
[cos(phi)]  0.95059
[phi uncert]  3.89245
###
[En]  130
[E]  10
[cos(phi)]  0.967838
[phi uncert]  0.871963
###
[En]  131
[E]  10
[cos(phi)]  0.959105
[phi uncert]  3.82117
###
[En]  132
[E]  10
[cos(phi)]  0.980075
[phi uncert]  3.09299
###
[En]  133
[E]  10
[cos(phi)]  0.96797
[phi uncert]  2.32693
###
[En]  134
[E]  10
[cos(phi)]  0.963163
[phi uncert]  1.63263
###
[En]  135
[E]  10
[cos(phi)]  0.976186
[phi uncert]  2.2232
###
[En]  136
[E]  10
[cos(phi)]  0.999134
[phi uncert]  4.83164
###
[En]  137
[E]  10
[cos(phi)]  0.981449
[phi uncert]  2.38461
###
[En]  138
[E]  10
[cos(phi)]  0.945145
[phi uncert]  1.66489
###
[En]  139
[E]  10
[cos(phi)]  0.99381
[phi uncert]  1.9016
###
[En]  140
[E]  10
[cos(phi)]  0.977048
[phi uncert]  1.04966
###
[En]  141
[E]  10
[cos(phi)]  0.946549
[phi uncert]  3.0786
###
[En]  142
[E]  10
[cos(phi)]  0.978056
[phi uncert]  3.09546
###
[En]  143
[E]  10
[cos(phi)]  0.980638
[phi uncert]  2.82963
###
[En]  144
[E]  10
[cos(phi)]  0.989687
[phi uncert]  3.53645
###
[En]  145
[E]  10
[cos(phi)]  0.963428
[phi uncert]  1.75197
###
[En]  146
[E]  10
[cos(phi)]  0.999903
[phi uncert]  1.60133
###
[En]  147
[E]  10
[cos(phi)]  0.976507
[phi uncert]  1.19884
###
[En]  148
[E]  10
[cos(phi)]  0.97048
[phi uncert]  3.07095
###
[En]  149
[E]  10
[cos(phi)]  0.969118
[phi uncert]  2.41207
###
[En]  150
[E]  10
[cos(phi)]  0.988081
[phi uncert]  1.73908
###
[En]  151
[E]  10
[cos(phi)]  0.974908
[phi uncert]  3.82599
###
[En]  152
[E]  10
[cos(phi)]  0.990804
[phi uncert]  2.27032
###
[En]  153
[E]  10
[cos(phi)]  0.969104
[phi uncert]  1.48577
###
[En]  154
[E]  10
[cos(phi)]  0.986186
[phi uncert]  1.62562
###
[En]  155
[E]  10
[cos(phi)]  0.986646
[phi uncert]  2.37409
###
[En]  156
[E]  10
[cos(phi)]  0.977022
[phi uncert]  1.37857
###
[En]  157
[E]  10
